caldt,vwretd,vwretx,usdval,usdcnt
1972-05-16,-0.002044,-0.002096,551295603.00,499
1972-05-17,0.002525,0.002221,550140240.00,499
1972-05-18,0.009759,0.009754,551362158.00,499
1972-05-19,0.009755,0.009708,556740094.00,499
1972-05-22,0.006781,0.006564,562144796.00,499
1972-05-23,0.001047,0.000957,565834478.00,499
1972-05-24,0.004672,0.004572,566375922.00,499
1972-05-25,0.002417,0.001556,568965639.00,499
1972-05-26,0.001807,0.001732,569851087.00,499
1972-05-30,-0.002684,-0.002780,570837869.00,499
1972-05-31,-0.007563,-0.007571,569250786.00,499
1972-06-01,0.001626,0.001530,564940979.00,499
1972-06-02,0.000634,0.000624,565805135.00,499
1972-06-05,-0.008085,-0.008280,566158156.00,499
1972-06-06,-0.005454,-0.005525,561470577.00,499
1972-06-07,-0.005094,-0.005103,558368174.00,499
1972-06-08,-0.003349,-0.003523,555518952.00,499
1972-06-09,-0.003904,-0.004012,553561879.00,499
1972-06-12,0.001371,0.001289,551341010.00,499
1972-06-13,0.005204,0.005139,552051540.00,499
1972-06-14,0.007885,0.007879,554888697.00,499
1972-06-15,0.000543,0.000536,559260510.00,499
1972-06-16,-0.000610,-0.000681,555523256.00,498
1972-06-19,-0.002053,-0.002123,555145188.00,498
1972-06-20,0.004237,0.004237,557778683.00,499
1972-06-21,0.002285,0.002244,560141922.00,499
1972-06-22,-0.000948,-0.000949,561398620.00,499
1972-06-23,-0.003806,-0.003806,560960139.00,499
1972-06-26,-0.007268,-0.007372,558840419.00,499
1972-06-27,-0.000989,-0.001005,554720680.00,499
1972-06-28,-0.003108,-0.003172,554163079.00,499
1972-06-29,-0.001890,-0.001899,552405249.00,499
1972-06-30,0.002974,0.002935,551356412.00,499
1972-07-03,0.003283,0.003183,553085990.00,499
1972-07-05,0.005778,0.005761,554846362.00,499
1972-07-06,0.008690,0.008672,558043044.00,499
1972-07-07,-0.003222,-0.003222,562212941.00,497
1972-07-10,-0.005211,-0.005284,560401240.00,497
1972-07-11,-0.007316,-0.007338,558073304.00,499
1972-07-12,-0.004099,-0.004099,553978386.00,499
1972-07-13,-0.005691,-0.005691,551328062.00,498
1972-07-14,0.004895,0.004843,548190320.00,498
1972-07-17,-0.008555,-0.008656,551174353.00,499
1972-07-18,-0.000267,-0.000291,546403440.00,499
1972-07-19,0.002925,0.002889,546244449.00,499
1972-07-20,-0.003092,-0.003114,547822444.00,499
1972-07-21,0.008122,0.008122,546116675.00,499
1972-07-24,0.011830,0.011816,550552484.00,499
1972-07-25,-0.002763,-0.002915,557057973.00,499
1972-07-26,-0.000534,-0.000598,555434129.00,499
1972-07-27,-0.002381,-0.002381,555102141.00,499
1972-07-28,0.000925,0.000917,553780320.00,499
1972-07-31,0.000431,0.000014,554332996.00,499
1972-08-01,0.009803,0.009483,554340684.00,499
1972-08-02,0.008219,0.008175,559597217.00,499
1972-08-03,0.008258,0.007735,564172111.00,499
1972-08-04,0.003515,0.002701,568535978.00,499
1972-08-07,0.001887,0.001691,570071594.00,499
1972-08-08,0.000897,0.000706,571035480.00,499
1972-08-09,0.001730,0.001584,571438625.00,499
1972-08-10,0.001915,0.001910,572343718.00,499
1972-08-11,0.008587,0.008139,573436805.00,499
1972-08-14,0.005387,0.005209,578104246.00,499
1972-08-15,-0.004221,-0.004349,581115805.00,499
1972-08-16,-0.003423,-0.003511,578588774.00,499
1972-08-17,-0.002748,-0.002765,576557265.00,499
1972-08-18,0.003804,0.003804,574963141.00,499
1972-08-21,-0.000289,-0.000485,577150335.00,499
1972-08-22,0.006245,0.006220,576870351.00,499
1972-08-23,-0.001336,-0.001438,580458695.00,499
1972-08-24,-0.011061,-0.011067,578652959.00,498
1972-08-25,-0.002233,-0.003004,572248932.00,498
1972-08-28,-0.003740,-0.004053,571379531.00,499
1972-08-29,0.001761,0.001659,569063808.00,499
1972-08-30,0.001481,0.001470,570007790.00,499
1972-08-31,0.004755,0.004734,570845533.00,499
1972-09-01,0.004102,0.003846,573547922.00,499
1972-09-05,-0.002378,-0.002509,575707188.00,498
1972-09-06,-0.006202,-0.006206,574262698.00,498
1972-09-07,-0.002340,-0.002348,570698543.00,498
1972-09-08,-0.001141,-0.001204,569343679.00,498
1972-09-11,-0.005677,-0.005804,568658225.00,498
1972-09-12,-0.009460,-0.009539,565357716.00,498
1972-09-13,0.003874,0.003864,559964953.00,498
1972-09-14,0.000290,0.000283,564906169.00,499
1972-09-15,-0.001132,-0.001144,565147078.00,499
1972-09-18,-0.001702,-0.001803,564500459.00,499
1972-09-19,-0.000398,-0.000513,563482473.00,499
1972-09-20,0.000404,0.000404,563193365.00,499
1972-09-21,-0.001446,-0.001485,563773535.00,499
1972-09-22,0.000949,0.000941,562936338.00,499
1972-09-25,-0.004170,-0.004270,563466222.00,499
1972-09-26,0.001041,0.001020,561060470.00,499
1972-09-27,0.013841,0.013834,561632594.00,499
1972-09-28,0.006672,0.006584,571295216.00,500
1972-09-29,0.001876,0.001821,575056364.00,500
1972-10-02,-0.003419,-0.003463,576108284.00,500
1972-10-03,0.001398,0.001325,574113357.00,500
1972-10-04,-0.001966,-0.001989,574750618.00,499
1972-10-05,-0.011046,-0.011056,573607289.00,499
1972-10-06,0.006939,0.006848,567265258.00,499
1972-10-09,0.002446,0.002446,571149688.00,499
1972-10-10,0.000914,0.000890,572673888.00,500
1972-10-11,-0.004512,-0.004515,573183844.00,500
1972-10-12,-0.008287,-0.008287,570596052.00,500
1972-10-13,-0.006250,-0.006250,565867687.00,500
1972-10-16,-0.010606,-0.010728,562331248.00,500
1972-10-17,0.006940,0.006892,556298575.00,500
1972-10-18,0.006495,0.006457,560132523.00,500
1972-10-19,-0.001142,-0.001153,563749538.00,500
1972-10-20,0.011088,0.011076,563082670.00,499
1972-10-23,0.010252,0.010252,569319402.00,499
1972-10-24,0.004214,0.004202,575173076.00,500
1972-10-25,-0.000721,-0.000870,577589784.00,500
1972-10-26,0.002493,0.002438,577087393.00,500
1972-10-27,-0.003343,-0.003351,578494124.00,500
1972-10-30,-0.000032,-0.000344,576555770.00,500
1972-10-31,0.009416,0.009066,576357652.00,500
1972-11-01,0.009956,0.009731,581582968.00,500
1972-11-02,0.005510,0.005042,587242156.00,500
1972-11-03,0.009383,0.008796,590203232.00,500
1972-11-06,-0.001996,-0.002098,595394568.00,500
1972-11-08,-0.005279,-0.005591,593830598.00,499
1972-11-09,0.001517,0.001413,590510308.00,499
1972-11-10,0.002701,0.001900,591688590.00,500
1972-11-13,0.001764,0.001583,592812650.00,500
1972-11-14,0.009419,0.009314,593751180.00,500
1972-11-15,-0.004020,-0.004066,599281622.00,500
1972-11-16,0.005610,0.005473,596845207.00,500
1972-11-17,0.003134,0.002814,600111611.00,500
1972-11-20,0.000330,0.000259,601800558.00,500
1972-11-21,0.005712,0.005696,601956320.00,500
1972-11-22,0.006320,0.006183,605385085.00,500
1972-11-24,0.003184,0.003105,609128020.00,500
1972-11-27,-0.003710,-0.004786,611019544.00,500
1972-11-28,-0.002102,-0.002199,608095156.00,500
1972-11-29,0.000446,0.000434,606758053.00,500
1972-11-30,0.001485,0.001373,607021371.00,500
1972-12-01,0.006191,0.006113,607854861.00,500
1972-12-04,0.003444,0.003312,611570609.00,500
1972-12-05,-0.001605,-0.001755,613596243.00,500
1972-12-06,0.003591,0.003579,612519398.00,500
1972-12-07,0.005022,0.005014,614711721.00,500
1972-12-08,0.002302,0.002277,617793922.00,500
1972-12-11,0.002341,0.002193,619200876.00,500
1972-12-12,-0.003728,-0.003808,620559057.00,500
1972-12-13,-0.000852,-0.000894,618195814.00,500
1972-12-14,-0.002511,-0.002516,617643096.00,500
1972-12-15,0.000194,0.000193,616048753.00,499
1972-12-18,-0.011498,-0.011530,616167827.00,499
1972-12-19,-0.004712,-0.004719,609063440.00,499
1972-12-20,-0.003364,-0.003412,606189302.00,499
1972-12-21,-0.007259,-0.007282,604161880.00,500
1972-12-22,0.006542,0.006423,599762398.00,500
1972-12-26,0.004072,0.004029,603614488.00,500
1972-12-27,0.005486,0.005480,606046213.00,500
1972-12-29,0.010185,0.010108,609367458.00,500
1973-01-02,0.008866,0.008843,626697189.00,500
1973-01-03,0.004016,0.004016,632239330.00,500
1973-01-04,-0.001980,-0.002060,634778679.00,500
1973-01-05,0.003887,0.003868,633470944.00,500
1973-01-08,-0.000208,-0.000241,635921071.00,500
1973-01-09,-0.000821,-0.000872,635767798.00,500
1973-01-10,-0.002391,-0.002391,635213624.00,500
1973-01-11,0.006840,0.006838,633694668.00,500
1973-01-12,-0.008031,-0.008031,638027820.00,500
1973-01-15,-0.007214,-0.007316,632903959.00,500
1973-01-16,-0.002526,-0.002569,628273589.00,500
1973-01-17,0.004521,0.004521,626659621.00,500
1973-01-18,0.001475,0.001447,629492813.00,500
1973-01-19,-0.000655,-0.000692,630403900.00,500
1973-01-22,-0.004828,-0.004858,629967955.00,500
1973-01-23,0.000242,0.000120,626907474.00,500
1973-01-24,-0.012683,-0.012683,626982412.00,500
1973-01-26,-0.002339,-0.002403,619030412.00,500
1973-01-29,-0.003538,-0.003800,617520632.00,500
1973-01-30,-0.001212,-0.001413,615174313.00,500
1973-01-31,0.001933,0.001729,614305144.00,500
1973-02-01,-0.010907,-0.011022,615367335.00,500
1973-02-02,-0.003568,-0.003630,608588763.00,500
1973-02-05,-0.000003,-0.001016,606379702.00,500
1973-02-06,0.002161,0.002006,605763508.00,500
1973-02-07,-0.006591,-0.006862,606978477.00,500
1973-02-08,-0.003805,-0.004334,602813171.00,500
1973-02-09,0.013785,0.013534,600200426.00,500
1973-02-12,0.011907,0.011907,608323234.00,500
1973-02-13,0.006307,0.006112,615566636.00,500
1973-02-14,-0.014400,-0.014435,619328800.00,500
1973-02-15,-0.005697,-0.005720,609929839.00,499
1973-02-16,0.004819,0.004681,606440862.00,499
1973-02-20,0.003814,0.003664,609279321.00,499
1973-02-21,-0.006251,-0.006262,611511906.00,499
1973-02-22,-0.002151,-0.002323,607639466.00,498
1973-02-23,-0.010701,-0.011441,606227742.00,498
1973-02-26,-0.008438,-0.008669,599291911.00,498
1973-02-27,-0.011285,-0.011491,594096744.00,498
1973-02-28,0.007211,0.007027,587270007.00,498
1973-03-01,-0.005756,-0.005865,592566616.00,500
1973-03-02,0.011101,0.011079,589090952.00,500
1973-03-05,0.003587,0.003444,595617450.00,500
1973-03-06,0.012652,0.012530,597668556.00,500
1973-03-07,0.003203,0.003192,605157419.00,500
1973-03-08,-0.001851,-0.001861,607191373.00,500
1973-03-09,-0.003855,-0.003947,606061228.00,500
1973-03-12,0.000789,0.000678,603668976.00,500
1973-03-13,0.005538,0.005481,604078109.00,500
1973-03-14,0.004446,0.004439,607389266.00,500
1973-03-15,-0.007426,-0.007472,610085441.00,500
1973-03-16,-0.005049,-0.005056,605527026.00,500
1973-03-19,-0.012123,-0.012146,602465574.00,500
1973-03-20,-0.002106,-0.002117,595147867.00,500
1973-03-21,-0.013273,-0.013273,593887668.00,500
1973-03-22,-0.015029,-0.015029,586005259.00,500
1973-03-23,0.000319,0.000294,577197986.00,500
1973-03-26,0.009020,0.008914,577326810.00,499
1973-03-27,0.015666,0.015648,582473333.00,499
1973-03-28,0.000615,0.000603,591638950.00,500
1973-03-29,0.009924,0.009924,591995894.00,500
1973-03-30,-0.010651,-0.010708,597656393.00,499
1973-04-02,-0.011918,-0.011952,591285424.00,499
1973-04-03,-0.008584,-0.008610,584553986.00,500
1973-04-04,-0.004321,-0.004429,579520965.00,500
1973-04-05,-0.002308,-0.002312,576954273.00,500
1973-04-06,0.007001,0.007001,575620157.00,500
1973-04-09,0.014645,0.014567,579649933.00,500
1973-04-10,0.012361,0.012340,588093598.00,500
1973-04-11,0.004323,0.004323,595350871.00,500
1973-04-12,-0.001060,-0.001060,597924704.00,500
1973-04-13,-0.004373,-0.004479,597291189.00,500
1973-04-16,-0.005748,-0.005802,594615900.00,500
1973-04-17,-0.004431,-0.004445,591165831.00,500
1973-04-18,0.005473,0.005380,588538372.00,500
1973-04-19,0.005677,0.005677,591704828.00,500
1973-04-23,-0.005408,-0.005416,595063737.00,500
1973-04-24,-0.014126,-0.014278,591840803.00,500
1973-04-25,-0.015008,-0.015053,583390331.00,500
1973-04-26,0.004985,0.004982,574608371.00,500
1973-04-27,-0.015358,-0.015358,577471153.00,500
1973-04-30,-0.001942,-0.002388,568602365.00,500
1973-05-01,0.001491,0.001155,567244613.00,500
1973-05-02,0.013012,0.012685,567899870.00,500
1973-05-03,0.017035,0.016545,575103828.00,500
1973-05-04,0.007605,0.006962,584618896.00,500
1973-05-07,-0.003928,-0.004189,588688940.00,500
1973-05-08,0.006578,0.006536,586222857.00,500
1973-05-09,-0.007280,-0.007374,590054667.00,500
1973-05-10,-0.008053,-0.008071,585703637.00,500
1973-05-11,-0.011926,-0.012550,580976619.00,500
1973-05-14,-0.020953,-0.021194,573199241.00,498
1973-05-15,0.006819,0.006700,561050588.00,498
1973-05-16,-0.001171,-0.001299,565208074.00,500
1973-05-17,-0.008239,-0.008247,564473629.00,500
1973-05-18,-0.016096,-0.016115,559818455.00,500
1973-05-21,-0.010703,-0.010863,550796963.00,500
1973-05-22,0.008337,0.008280,544813844.00,500
1973-05-23,0.005025,0.004894,549325146.00,500
1973-05-24,0.030336,0.029538,552086718.00,500
1973-05-25,0.007848,0.007422,568394275.00,500
1973-05-29,-0.003954,-0.004004,572612799.00,500
1973-05-30,-0.014872,-0.014955,570320229.00,500
1973-05-31,-0.009160,-0.009181,568765906.00,500
1973-06-01,-0.009730,-0.009821,563510443.00,500
1973-06-04,-0.009218,-0.009370,557976355.00,500
1973-06-05,0.016216,0.016054,552748376.00,500
1973-06-06,-0.002902,-0.002950,561622186.00,500
1973-06-07,0.014865,0.014748,559965350.00,500
1973-06-08,0.011417,0.011355,568223978.00,500
1973-06-11,-0.002822,-0.002970,574647866.00,499
1973-06-12,0.015011,0.014925,572941000.00,499
1973-06-13,-0.006451,-0.006457,581491909.00,499
1973-06-14,-0.011063,-0.011152,577737115.00,499
1973-06-15,-0.012254,-0.012261,571294209.00,499
1973-06-18,-0.014369,-0.014450,564289701.00,499
1973-06-19,0.003920,0.003912,556135815.00,499
1973-06-20,0.004345,0.004299,558311204.00,499
1973-06-21,-0.011894,-0.011894,560755449.00,500
1973-06-22,0.004823,0.004823,554085988.00,500
1973-06-25,-0.013871,-0.013997,556758428.00,500
1973-06-26,0.010459,0.010440,548965507.00,500
1973-06-27,0.003150,0.003143,554696647.00,500
1973-06-28,0.010354,0.010289,556440220.00,500
1973-06-29,-0.004096,-0.004123,562165432.00,500
1973-07-02,-0.013095,-0.013135,559852115.00,500
1973-07-03,-0.010102,-0.010197,552498590.00,500
1973-07-05,-0.000944,-0.000967,546864733.00,500
1973-07-06,-0.004926,-0.004926,546336056.00,500
1973-07-09,0.008613,0.008522,543645000.00,500
1973-07-10,0.013790,0.013759,548277710.00,500
1973-07-11,0.022279,0.022276,555771571.00,499
1973-07-12,-0.002930,-0.002930,568152165.00,499
1973-07-13,-0.013465,-0.013465,566536719.00,500
1973-07-16,0.015572,0.015436,558923102.00,500
1973-07-17,0.000374,0.000332,567550855.00,500
1973-07-18,0.005974,0.005966,567739440.00,500
1973-07-19,0.001911,0.001884,571126454.00,500
1973-07-20,0.005680,0.005680,572202391.00,500
1973-07-23,0.003479,0.003449,575452399.00,500
1973-07-24,0.005952,0.005777,577238549.00,499
1973-07-25,0.014077,0.014052,580573157.00,499
1973-07-26,0.001762,0.001718,588921671.00,500
1973-07-27,-0.002562,-0.002562,589933371.00,500
1973-07-30,-0.002731,-0.003094,588422084.00,500
1973-07-31,-0.009340,-0.009616,586601639.00,500
1973-08-01,-0.012665,-0.012913,580990000.00,500
1973-08-02,-0.000817,-0.001402,573902272.00,500
1973-08-03,-0.001657,-0.001698,573097612.00,500
1973-08-06,0.002897,0.002211,572124764.00,500
1973-08-07,-0.001616,-0.001702,573304736.00,499
1973-08-08,-0.008937,-0.009252,572328806.00,499
1973-08-09,0.000544,0.000450,567033854.00,499
1973-08-10,-0.007581,-0.008057,567374230.00,500
1973-08-13,-0.009783,-0.010061,562803139.00,500
1973-08-14,-0.009554,-0.009658,557140668.00,500
1973-08-15,0.003262,0.003182,551759869.00,500
1973-08-16,-0.006415,-0.006530,553222514.00,498
1973-08-17,-0.000051,-0.000064,549609869.00,498
1973-08-20,-0.006641,-0.006832,549868280.00,500
1973-08-21,-0.007120,-0.007163,546111853.00,500
1973-08-22,-0.003466,-0.003580,542200218.00,500
1973-08-23,0.013891,0.013843,540259218.00,500
1973-08-24,-0.002101,-0.002838,547738041.00,500
1973-08-27,0.008261,0.007746,546183468.00,500
1973-08-28,0.006040,0.005913,550414338.00,500
1973-08-29,0.009667,0.009624,553669004.00,500
1973-08-30,-0.001409,-0.001432,558997268.00,500
1973-08-31,0.003720,0.003543,558196764.00,500
1973-09-04,0.002907,0.002720,560143940.00,500
1973-09-05,0.001336,0.001314,561667362.00,500
1973-09-06,0.004969,0.004936,562405664.00,500
1973-09-07,-0.003707,-0.003714,565181718.00,500
1973-09-10,-0.008460,-0.008668,563082836.00,500
1973-09-11,-0.005947,-0.006056,558202090.00,500
1973-09-12,-0.001512,-0.001528,554821384.00,500
1973-09-13,0.003147,0.003096,553973567.00,500
1973-09-14,0.010663,0.010634,555744942.00,500
1973-09-17,-0.002715,-0.002792,561654522.00,500
1973-09-18,-0.003615,-0.003766,560086174.00,500
1973-09-19,0.020565,0.020533,557977020.00,500
1973-09-20,0.008384,0.008384,569433852.00,500
1973-09-21,0.004110,0.004110,574207730.00,500
1973-09-24,0.001593,0.001474,576567881.00,500
1973-09-25,0.006390,0.006369,577417951.00,500
1973-09-26,0.007245,0.007244,581059446.00,499
1973-09-27,0.002630,0.002524,585268687.00,499
1973-09-28,-0.006108,-0.006113,586775821.00,500
1973-10-01,-0.001963,-0.002084,583169144.00,500
1973-10-02,0.005562,0.005542,581953842.00,500
1973-10-03,-0.000134,-0.000209,585178900.00,500
1973-10-04,-0.003396,-0.003419,585056682.00,500
1973-10-05,0.013440,0.013373,583056490.00,500
1973-10-08,0.003532,0.003532,590853766.00,500
1973-10-09,-0.000783,-0.000853,554930900.00,499
1973-10-10,-0.012066,-0.012066,554457694.00,499
1973-10-11,0.017030,0.017028,587556094.00,500
1973-10-12,0.003202,0.003202,597560804.00,500
1973-10-15,-0.012347,-0.012483,599525086.00,500
1973-10-16,0.001206,0.001162,592041247.00,500
1973-10-17,-0.002164,-0.002164,592729455.00,500
1973-10-18,0.000331,0.000305,591446760.00,500
1973-10-19,0.002077,0.002029,591626912.00,500
1973-10-22,-0.009786,-0.009786,592827115.00,500
1973-10-23,0.005573,0.005424,587025778.00,500
1973-10-24,0.004675,0.004675,590209863.00,500
1973-10-25,0.002266,0.002226,592969207.00,500
1973-10-26,0.008043,0.007921,594288927.00,500
1973-10-29,-0.001834,-0.002147,598996049.00,500
1973-10-30,-0.015972,-0.016237,597709722.00,500
1973-10-31,-0.009362,-0.009687,588004875.00,500
1973-11-01,-0.005313,-0.005386,582237989.00,499
1973-11-02,-0.004650,-0.005708,579102198.00,499
1973-11-05,-0.014125,-0.014256,575796738.00,499
1973-11-06,-0.005295,-0.005295,567588387.00,499
1973-11-07,0.008199,0.008083,564583000.00,499
1973-11-08,0.011718,0.011430,569146774.00,499
1973-11-09,-0.014971,-0.016255,575605081.00,498
1973-11-12,-0.007875,-0.008067,566248466.00,498
1973-11-13,-0.000487,-0.000606,561726783.00,499
1973-11-14,-0.018257,-0.018285,561303019.00,498
1973-11-15,-0.000164,-0.000273,551817042.00,499
1973-11-16,0.014599,0.014013,551765670.00,500
1973-11-19,-0.030490,-0.030604,559497522.00,500
1973-11-20,-0.020180,-0.020206,542374698.00,500
1973-11-21,0.011528,0.011329,531415466.00,500
1973-11-23,-0.002162,-0.002960,537435647.00,500
1973-11-26,-0.028013,-0.028362,535844707.00,500
1973-11-27,-0.008736,-0.009147,520647050.00,500
1973-11-28,0.020333,0.020315,515880551.00,500
1973-11-29,-0.003292,-0.003335,526360902.00,500
1973-11-30,-0.013799,-0.013955,524605371.00,500
1973-12-03,-0.021112,-0.021400,517289633.00,500
1973-12-04,-0.003306,-0.003457,506219425.00,500
1973-12-05,-0.015358,-0.015366,504469228.00,500
1973-12-06,0.024698,0.024656,496717653.00,500
1973-12-07,0.022346,0.022326,508964546.00,500
1973-12-10,0.015037,0.014886,520150236.00,499
1973-12-11,-0.019426,-0.019578,527893368.00,499
1973-12-12,-0.025862,-0.025878,517757540.00,500
1973-12-13,-0.012730,-0.012758,504358897.00,500
1973-12-14,0.010055,0.009990,497924063.00,500
1973-12-17,-0.005801,-0.005837,502898211.00,500
1973-12-18,0.021496,0.021495,499962959.00,500
1973-12-19,0.000799,0.000782,510709770.00,500
1973-12-20,-0.003016,-0.003080,511109166.00,500
1973-12-21,-0.010902,-0.010979,509534888.00,500
1973-12-24,-0.006754,-0.006877,503940787.00,500
1973-12-26,0.031023,0.030959,500475144.00,500
1973-12-27,0.020958,0.020958,515969392.00,500
1973-12-28,-0.001711,-0.001814,526783013.00,500
1973-12-31,0.000066,0.000028,525827492.00,500
1974-01-02,0.001622,0.001621,526208833.00,500
1974-01-03,0.021486,0.021478,527061759.00,500
1974-01-04,-0.008896,-0.009000,538381973.00,500
1974-01-07,-0.008302,-0.008361,533536652.00,500
1974-01-08,-0.019916,-0.019916,529075944.00,500
1974-01-09,-0.028119,-0.028196,518538717.00,500
1974-01-10,-0.011050,-0.011050,503917835.00,500
1974-01-11,0.013950,0.013947,498349475.00,500
1974-01-14,-0.002472,-0.002606,505300059.00,500
1974-01-15,0.008895,0.008835,503983461.00,500
