DlyCalDt,INDNO,_NAME_,_LABEL_,COL1
19980603,1000080,DlyTotRet,Daily Total Return on Index,-0.007366249
19980604,1000080,DlyTotRet,Daily Total Return on Index,0.0095047099
19980605,1000080,DlyTotRet,Daily Total Return on Index,0.0138830745
19980608,1000080,DlyTotRet,Daily Total Return on Index,0.0027997256
19980609,1000080,DlyTotRet,Daily Total Return on Index,0.0024327117
19980610,1000080,DlyTotRet,Daily Total Return on Index,-0.007170428
19980611,1000080,DlyTotRet,Daily Total Return on Index,-0.014528135
19980612,1000080,DlyTotRet,Daily Total Return on Index,0.0008202653
19980615,1000080,DlyTotRet,Daily Total Return on Index,-0.019642736
19980616,1000080,DlyTotRet,Daily Total Return on Index,0.0100196657
19980617,1000080,DlyTotRet,Daily Total Return on Index,0.0163110447
19980618,1000080,DlyTotRet,Daily Total Return on Index,-0.001684819
19980619,1000080,DlyTotRet,Daily Total Return on Index,-0.00394037
19980622,1000080,DlyTotRet,Daily Total Return on Index,0.0034786613
19980623,1000080,DlyTotRet,Daily Total Return on Index,0.0131541754
19980624,1000080,DlyTotRet,Daily Total Return on Index,0.0112009231
19980625,1000080,DlyTotRet,Daily Total Return on Index,-0.002646317
19980626,1000080,DlyTotRet,Daily Total Return on Index,0.0030070851
19980629,1000080,DlyTotRet,Daily Total Return on Index,0.0056398311
19980630,1000080,DlyTotRet,Daily Total Return on Index,-0.001381264
19980701,1000080,DlyTotRet,Daily Total Return on Index,0.0108239102
19980702,1000080,DlyTotRet,Daily Total Return on Index,-0.001670442
19980706,1000080,DlyTotRet,Daily Total Return on Index,0.0085195044
19980707,1000080,DlyTotRet,Daily Total Return on Index,-0.001400796
19980708,1000080,DlyTotRet,Daily Total Return on Index,0.0087457235
19980709,1000080,DlyTotRet,Daily Total Return on Index,-0.004986135
19980710,1000080,DlyTotRet,Daily Total Return on Index,0.0030263279
19980713,1000080,DlyTotRet,Daily Total Return on Index,0.0009471264
19980714,1000080,DlyTotRet,Daily Total Return on Index,0.0084120314
19980715,1000080,DlyTotRet,Daily Total Return on Index,-0.00067825
19980716,1000080,DlyTotRet,Daily Total Return on Index,0.0064447679
19980717,1000080,DlyTotRet,Daily Total Return on Index,0.001777126
19980720,1000080,DlyTotRet,Daily Total Return on Index,-0.001092576
19980721,1000080,DlyTotRet,Daily Total Return on Index,-0.01512044
19980722,1000080,DlyTotRet,Daily Total Return on Index,-0.003008929
19980723,1000080,DlyTotRet,Daily Total Return on Index,-0.019969935
19980724,1000080,DlyTotRet,Daily Total Return on Index,-0.001749523
19980727,1000080,DlyTotRet,Daily Total Return on Index,0.0014353683
19980728,1000080,DlyTotRet,Daily Total Return on Index,-0.014392383
19980729,1000080,DlyTotRet,Daily Total Return on Index,-0.004694156
19980730,1000080,DlyTotRet,Daily Total Return on Index,0.0142746126
19980731,1000080,DlyTotRet,Daily Total Return on Index,-0.018213897
19980803,1000080,DlyTotRet,Daily Total Return on Index,-0.00859822
19980804,1000080,DlyTotRet,Daily Total Return on Index,-0.034756515
19980805,1000080,DlyTotRet,Daily Total Return on Index,0.0044585692
19980806,1000080,DlyTotRet,Daily Total Return on Index,0.0102271618
19980807,1000080,DlyTotRet,Daily Total Return on Index,0.004209501
19980810,1000080,DlyTotRet,Daily Total Return on Index,-0.005857097
19980811,1000080,DlyTotRet,Daily Total Return on Index,-0.016916615
19980812,1000080,DlyTotRet,Daily Total Return on Index,0.0156356352
19980813,1000080,DlyTotRet,Daily Total Return on Index,-0.008868867
19980814,1000080,DlyTotRet,Daily Total Return on Index,-0.009413166
19980817,1000080,DlyTotRet,Daily Total Return on Index,0.0149310067
19980818,1000080,DlyTotRet,Daily Total Return on Index,0.0163351223
19980819,1000080,DlyTotRet,Daily Total Return on Index,-0.004254295
19980820,1000080,DlyTotRet,Daily Total Return on Index,-0.006480402
19980821,1000080,DlyTotRet,Daily Total Return on Index,-0.011824646
19980824,1000080,DlyTotRet,Daily Total Return on Index,0.0033829381
19980825,1000080,DlyTotRet,Daily Total Return on Index,0.0024854629
19980826,1000080,DlyTotRet,Daily Total Return on Index,-0.010920762
19980827,1000080,DlyTotRet,Daily Total Return on Index,-0.039432828
19980828,1000080,DlyTotRet,Daily Total Return on Index,-0.01600126
19980831,1000080,DlyTotRet,Daily Total Return on Index,-0.065904639
19980901,1000080,DlyTotRet,Daily Total Return on Index,0.0349865029
19980902,1000080,DlyTotRet,Daily Total Return on Index,0.0007440841
19980903,1000080,DlyTotRet,Daily Total Return on Index,-0.01033636
19980904,1000080,DlyTotRet,Daily Total Return on Index,-0.006699477
19980908,1000080,DlyTotRet,Daily Total Return on Index,0.048350075
19980909,1000080,DlyTotRet,Daily Total Return on Index,-0.017531764
19980910,1000080,DlyTotRet,Daily Total Return on Index,-0.024597349
19980911,1000080,DlyTotRet,Daily Total Return on Index,0.0260803063
19980914,1000080,DlyTotRet,Daily Total Return on Index,0.0200143775
19980915,1000080,DlyTotRet,Daily Total Return on Index,0.0069430103
19980916,1000080,DlyTotRet,Daily Total Return on Index,0.0085481995
19980917,1000080,DlyTotRet,Daily Total Return on Index,-0.023567824
19980918,1000080,DlyTotRet,Daily Total Return on Index,0.0042162531
19980921,1000080,DlyTotRet,Daily Total Return on Index,0.0020495794
19980922,1000080,DlyTotRet,Daily Total Return on Index,0.0076460931
19980923,1000080,DlyTotRet,Daily Total Return on Index,0.0324366558
19980924,1000080,DlyTotRet,Daily Total Return on Index,-0.019814591
19980925,1000080,DlyTotRet,Daily Total Return on Index,0.0007263209
19980928,1000080,DlyTotRet,Daily Total Return on Index,0.0035892124
19980929,1000080,DlyTotRet,Daily Total Return on Index,-0.001597559
19980930,1000080,DlyTotRet,Daily Total Return on Index,-0.025480914
19981001,1000080,DlyTotRet,Daily Total Return on Index,-0.032743831
19981002,1000080,DlyTotRet,Daily Total Return on Index,0.0132616308
19981005,1000080,DlyTotRet,Daily Total Return on Index,-0.019591916
19981006,1000080,DlyTotRet,Daily Total Return on Index,-0.004989629
19981007,1000080,DlyTotRet,Daily Total Return on Index,-0.01696081
19981008,1000080,DlyTotRet,Daily Total Return on Index,-0.017342552
19981009,1000080,DlyTotRet,Daily Total Return on Index,0.0262187179
19981012,1000080,DlyTotRet,Daily Total Return on Index,0.0167814404
19981013,1000080,DlyTotRet,Daily Total Return on Index,-0.006285406
19981014,1000080,DlyTotRet,Daily Total Return on Index,0.0135105319
19981015,1000080,DlyTotRet,Daily Total Return on Index,0.0406464762
19981016,1000080,DlyTotRet,Daily Total Return on Index,0.0105766335
19981019,1000080,DlyTotRet,Daily Total Return on Index,0.008333695
19981020,1000080,DlyTotRet,Daily Total Return on Index,0.003374768
19981021,1000080,DlyTotRet,Daily Total Return on Index,0.0055466799
19981022,1000080,DlyTotRet,Daily Total Return on Index,0.0087242686
19981023,1000080,DlyTotRet,Daily Total Return on Index,-0.005938962
19981026,1000080,DlyTotRet,Daily Total Return on Index,0.0045629937
19981027,1000080,DlyTotRet,Daily Total Return on Index,-0.004126471
19981028,1000080,DlyTotRet,Daily Total Return on Index,0.0026220818
19981029,1000080,DlyTotRet,Daily Total Return on Index,0.0155109642
19981030,1000080,DlyTotRet,Daily Total Return on Index,0.0127139004
19981102,1000080,DlyTotRet,Daily Total Return on Index,0.0143956732
19981103,1000080,DlyTotRet,Daily Total Return on Index,-0.000870361
19981104,1000080,DlyTotRet,Daily Total Return on Index,0.0090868245
19981105,1000080,DlyTotRet,Daily Total Return on Index,0.0121693535
19981106,1000080,DlyTotRet,Daily Total Return on Index,0.0066300822
19981109,1000080,DlyTotRet,Daily Total Return on Index,-0.008213655
19981110,1000080,DlyTotRet,Daily Total Return on Index,-0.001764193
19981111,1000080,DlyTotRet,Daily Total Return on Index,-0.0063581
19981112,1000080,DlyTotRet,Daily Total Return on Index,-0.002690066
19981113,1000080,DlyTotRet,Daily Total Return on Index,0.0052676154
19981116,1000080,DlyTotRet,Daily Total Return on Index,0.0074493116
19981117,1000080,DlyTotRet,Daily Total Return on Index,0.0031199061
19981118,1000080,DlyTotRet,Daily Total Return on Index,0.0050653475
19981119,1000080,DlyTotRet,Daily Total Return on Index,0.0072902323
19981120,1000080,DlyTotRet,Daily Total Return on Index,0.0084382054
19981123,1000080,DlyTotRet,Daily Total Return on Index,0.0198458821
19981124,1000080,DlyTotRet,Daily Total Return on Index,-0.004700967
19981125,1000080,DlyTotRet,Daily Total Return on Index,0.0039514212
19981127,1000080,DlyTotRet,Daily Total Return on Index,0.0056851354
19981130,1000080,DlyTotRet,Daily Total Return on Index,-0.022479126
19981201,1000080,DlyTotRet,Daily Total Return on Index,0.0081024874
19981202,1000080,DlyTotRet,Daily Total Return on Index,-0.002470147
19981203,1000080,DlyTotRet,Daily Total Return on Index,-0.015497201
19981204,1000080,DlyTotRet,Daily Total Return on Index,0.0197072187
19981207,1000080,DlyTotRet,Daily Total Return on Index,0.0088388592
19981208,1000080,DlyTotRet,Daily Total Return on Index,-0.004006482
19981209,1000080,DlyTotRet,Daily Total Return on Index,0.0013387178
19981210,1000080,DlyTotRet,Daily Total Return on Index,-0.015146791
19981211,1000080,DlyTotRet,Daily Total Return on Index,-0.00060502
19981214,1000080,DlyTotRet,Daily Total Return on Index,-0.020548803
19981215,1000080,DlyTotRet,Daily Total Return on Index,0.016239063
19981216,1000080,DlyTotRet,Daily Total Return on Index,-0.000462932
19981217,1000080,DlyTotRet,Daily Total Return on Index,0.0146657215
19981218,1000080,DlyTotRet,Daily Total Return on Index,0.0066891737
19981221,1000080,DlyTotRet,Daily Total Return on Index,0.0134686722
19981222,1000080,DlyTotRet,Daily Total Return on Index,0.0000293328
19981223,1000080,DlyTotRet,Daily Total Return on Index,0.019196328
19981224,1000080,DlyTotRet,Daily Total Return on Index,-0.000177382
19981228,1000080,DlyTotRet,Daily Total Return on Index,0.0017004268
19981229,1000080,DlyTotRet,Daily Total Return on Index,0.0112056991
19981230,1000080,DlyTotRet,Daily Total Return on Index,-0.004895762
19981231,1000080,DlyTotRet,Daily Total Return on Index,0.0050457891
19990104,1000080,DlyTotRet,Daily Total Return on Index,-0.000830761
19990105,1000080,DlyTotRet,Daily Total Return on Index,0.0118879222
19990106,1000080,DlyTotRet,Daily Total Return on Index,0.0211428046
19990107,1000080,DlyTotRet,Daily Total Return on Index,-0.000799286
19990108,1000080,DlyTotRet,Daily Total Return on Index,0.0046039148
19990111,1000080,DlyTotRet,Daily Total Return on Index,-0.00498188
19990112,1000080,DlyTotRet,Daily Total Return on Index,-0.01819731
19990113,1000080,DlyTotRet,Daily Total Return on Index,-0.005759516
19990114,1000080,DlyTotRet,Daily Total Return on Index,-0.015793006
19990115,1000080,DlyTotRet,Daily Total Return on Index,0.0230008774
19990119,1000080,DlyTotRet,Daily Total Return on Index,0.0075996441
19990120,1000080,DlyTotRet,Daily Total Return on Index,0.0023643219
19990121,1000080,DlyTotRet,Daily Total Return on Index,-0.017356401
19990122,1000080,DlyTotRet,Daily Total Return on Index,-0.006415114
19990125,1000080,DlyTotRet,Daily Total Return on Index,0.0065356776
19990126,1000080,DlyTotRet,Daily Total Return on Index,0.0138891327
19990127,1000080,DlyTotRet,Daily Total Return on Index,-0.007022056
19990128,1000080,DlyTotRet,Daily Total Return on Index,0.0159654469
19990129,1000080,DlyTotRet,Daily Total Return on Index,0.0093389641
19990201,1000080,DlyTotRet,Daily Total Return on Index,-0.003401516
19990202,1000080,DlyTotRet,Daily Total Return on Index,-0.008696339
19990203,1000080,DlyTotRet,Daily Total Return on Index,0.0090730512
19990204,1000080,DlyTotRet,Daily Total Return on Index,-0.018077588
19990205,1000080,DlyTotRet,Daily Total Return on Index,-0.008764353
19990208,1000080,DlyTotRet,Daily Total Return on Index,0.0020134715
19990209,1000080,DlyTotRet,Daily Total Return on Index,-0.02243703
19990210,1000080,DlyTotRet,Daily Total Return on Index,0.0028207472
19990211,1000080,DlyTotRet,Daily Total Return on Index,0.0243019627
19990212,1000080,DlyTotRet,Daily Total Return on Index,-0.018543279
19990216,1000080,DlyTotRet,Daily Total Return on Index,0.0061439618
19990217,1000080,DlyTotRet,Daily Total Return on Index,-0.01380916
19990218,1000080,DlyTotRet,Daily Total Return on Index,0.0094663215
19990219,1000080,DlyTotRet,Daily Total Return on Index,0.0024090549
19990222,1000080,DlyTotRet,Daily Total Return on Index,0.0237010603
19990223,1000080,DlyTotRet,Daily Total Return on Index,0.0006930916
19990224,1000080,DlyTotRet,Daily Total Return on Index,-0.012176998
19990225,1000080,DlyTotRet,Daily Total Return on Index,-0.007097294
19990226,1000080,DlyTotRet,Daily Total Return on Index,-0.004880379
19990301,1000080,DlyTotRet,Daily Total Return on Index,-0.000383654
19990302,1000080,DlyTotRet,Daily Total Return on Index,-0.006471983
19990303,1000080,DlyTotRet,Daily Total Return on Index,-0.000295816
19990304,1000080,DlyTotRet,Daily Total Return on Index,0.0134877829
19990305,1000080,DlyTotRet,Daily Total Return on Index,0.0204105829
19990308,1000080,DlyTotRet,Daily Total Return on Index,0.0065970192
19990309,1000080,DlyTotRet,Daily Total Return on Index,-0.002176874
19990310,1000080,DlyTotRet,Daily Total Return on Index,0.0056388637
19990311,1000080,DlyTotRet,Daily Total Return on Index,0.0076326224
19990312,1000080,DlyTotRet,Daily Total Return on Index,-0.002964685
19990315,1000080,DlyTotRet,Daily Total Return on Index,0.0092833311
19990316,1000080,DlyTotRet,Daily Total Return on Index,-0.001263063
19990317,1000080,DlyTotRet,Daily Total Return on Index,-0.005088672
19990318,1000080,DlyTotRet,Daily Total Return on Index,0.0121804822
19990319,1000080,DlyTotRet,Daily Total Return on Index,-0.01226102
19990322,1000080,DlyTotRet,Daily Total Return on Index,-0.002786838
19990323,1000080,DlyTotRet,Daily Total Return on Index,-0.026061686
19990324,1000080,DlyTotRet,Daily Total Return on Index,0.0050058664
19990325,1000080,DlyTotRet,Daily Total Return on Index,0.0177903598
19990326,1000080,DlyTotRet,Daily Total Return on Index,-0.004609829
19990329,1000080,DlyTotRet,Daily Total Return on Index,0.0193763991
19990330,1000080,DlyTotRet,Daily Total Return on Index,-0.006278979
19990331,1000080,DlyTotRet,Daily Total Return on Index,-0.007844269
19990401,1000080,DlyTotRet,Daily Total Return on Index,0.0056634484
19990405,1000080,DlyTotRet,Daily Total Return on Index,0.0183246217
19990406,1000080,DlyTotRet,Daily Total Return on Index,-0.002195889
19990407,1000080,DlyTotRet,Daily Total Return on Index,0.0041015444
19990408,1000080,DlyTotRet,Daily Total Return on Index,0.0132181852
19990409,1000080,DlyTotRet,Daily Total Return on Index,0.0046534066
19990412,1000080,DlyTotRet,Daily Total Return on Index,0.0089949948
19990413,1000080,DlyTotRet,Daily Total Return on Index,-0.002762736
19990414,1000080,DlyTotRet,Daily Total Return on Index,-0.01349739
19990415,1000080,DlyTotRet,Daily Total Return on Index,-0.003235994
19990416,1000080,DlyTotRet,Daily Total Return on Index,-0.001425842
19990419,1000080,DlyTotRet,Daily Total Return on Index,-0.023432454
19990420,1000080,DlyTotRet,Daily Total Return on Index,0.0129289243
19990421,1000080,DlyTotRet,Daily Total Return on Index,0.0245565454
19990422,1000080,DlyTotRet,Daily Total Return on Index,0.0133904329
19990423,1000080,DlyTotRet,Daily Total Return on Index,0.0010898513
19990426,1000080,DlyTotRet,Daily Total Return on Index,0.0045943823
19990427,1000080,DlyTotRet,Daily Total Return on Index,0.0011174249
19990428,1000080,DlyTotRet,Daily Total Return on Index,-0.008104726
19990429,1000080,DlyTotRet,Daily Total Return on Index,-0.004460889
19990430,1000080,DlyTotRet,Daily Total Return on Index,-0.004382852
19990503,1000080,DlyTotRet,Daily Total Return on Index,0.0117986202
19990504,1000080,DlyTotRet,Daily Total Return on Index,-0.014288277
19990505,1000080,DlyTotRet,Daily Total Return on Index,0.0099089594
19990506,1000080,DlyTotRet,Daily Total Return on Index,-0.010718555
19990507,1000080,DlyTotRet,Daily Total Return on Index,0.0085306612
19990510,1000080,DlyTotRet,Daily Total Return on Index,0.0001611977
19990511,1000080,DlyTotRet,Daily Total Return on Index,0.011791051
19990512,1000080,DlyTotRet,Daily Total Return on Index,0.0062334914
19990513,1000080,DlyTotRet,Daily Total Return on Index,0.0027867108
19990514,1000080,DlyTotRet,Daily Total Return on Index,-0.021039815
19990517,1000080,DlyTotRet,Daily Total Return on Index,0.0009534218
19990518,1000080,DlyTotRet,Daily Total Return on Index,-0.003216042
19990519,1000080,DlyTotRet,Daily Total Return on Index,0.0084487162
19990520,1000080,DlyTotRet,Daily Total Return on Index,-0.003339749
19990521,1000080,DlyTotRet,Daily Total Return on Index,-0.005349957
19990524,1000080,DlyTotRet,Daily Total Return on Index,-0.018917782
19990525,1000080,DlyTotRet,Daily Total Return on Index,-0.017343429
19990526,1000080,DlyTotRet,Daily Total Return on Index,0.013231159
19990527,1000080,DlyTotRet,Daily Total Return on Index,-0.013938184
19990528,1000080,DlyTotRet,Daily Total Return on Index,0.0148761098
19990601,1000080,DlyTotRet,Daily Total Return on Index,-0.007232379
19990602,1000080,DlyTotRet,Daily Total Return on Index,0.0012161796
